name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
Madonna fans,@madonna_fans,"Madonna Becomes the Latest Star to Join the  Bored   Ape   Yacht Club : The  Bored   Ape   Yacht Club  (BAYC), comprising celebrities and millionaires, almost looks like a star-studded film cast. The newest member to join the BAYC is popstar Madonna. The 63-year old…",2022-03-27T21:40:01.000Z,,,1
Buy the Dipshit,@LargeFailson,Oh you never see me at the bank? Well I never see you at the  Bored   Ape   Yacht Club !,2022-03-27T21:34:43.000Z,,,
vasili gavre,@vasiligavre,Bored   Ape   Yacht Club  creator raises $450 million to build an NFT metaverse  https:// 1272/yuga-labs-seed-funding-a16z-bored-ape-yacht-club-bayc-metaverse-other-side?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter …  via  @Verge,2022-03-27T21:31:42.000Z,,,
Duo Nine,@DU09BTC,"10/ Divine Anarchy, one of the best out there, 50% price crash!

Volume and prices crashing = bearish!

Just one random avatar went from 18 ETH listed price to a 0.4 ETH sale! All in 4 months.

What about the biggest name in NFT space -  Bored   Ape   Yacht Club  or  #BAYC ? ",2022-03-27T21:31:32.000Z,1,,1
ValorCriptoBot,@ValorCriptoBot,"NFTs by daily Sales Volume:

1. World Of Women Galaxy: $49,966,186
2. Azuki: $6,557,061
3.  Bored   Ape   Yacht Club : $6,534,324
4. Mutant  Ape   Yacht Club : $5,284,017
5. Solana Monkey Business: $2,629,151
6. CloneX: $2,293,351
7. MURI: $2,268,572",2022-03-27T21:30:06.000Z,,,2
Libresdecondiciones,@Libredecondici1,Madonna ingresa al mundo  #NFT  al adquirir un  Bored   Ape   Yacht Club,2022-03-27T21:29:35.000Z,,2,3
val (๑•̀ ⍵ •̅๑) @piltoversfinest,@piltoversfinest,a customer came in with a  bored   ape   yacht club  hoodie   fuck nfts,2022-03-27T21:27:10.000Z,1,,20
Trader Fred,@DCA_Cryptoz,"The Biggest Celebrity NFT Owners in the  Bored   Ape   Yacht Club AI Vibe: Neutral

 Eminem, Jimmy Fallon, Steph Curry, Post Malone, and a dozen other high-profile celebs are now...
read more :",2022-03-27T21:20:15.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.16($74770.67) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T21:16:31.000Z,,2,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T21:11:01.000Z,,1,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #5789 sold for 106.355 ETH! ($343646.83)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5789 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/5789 … Rarity  7931/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T20:47:51.000Z,,1,2
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ21.5($68872.46) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T20:46:33.000Z,,2,1
Emmanuel PLOTON,@EmmanuelPLOTON,Le roi des  #NFT  derrière  Bored   Ape   Yacht Club  va lancer un “ #métavers  des NFT” @yugalabs  #NFTCommunity  #NFTGiveaway   #BoredApeYachtClub   #BoredApeYC,2022-03-27T20:35:52.000Z,,5,9
Criptotendencias,@cripto_t,Madonna ingresa al mundo NFT al adquirir un  Bored   Ape   Yacht Club   #NFT   #BAYC   #metaverso   #madonna,2022-03-27T20:34:40.000Z,,1,8
David Dyor,@blazingthirdeye,"'The Goal Of Crypto Is Not To Play Games With Million Dollar Pictures Of Monkeys': Ethereum Founder Takes Shot At  Bored   Ape   Yacht Club  $$ETH  https:// currency/22/03/26212053/the-goal-of-crypto-is-not-to-play-games-with-million-dollar-pictures-of-monkeys-ethereum-f#.YkDJ5wFWSvs.twitter …  

...yup...'nuff said.",2022-03-27T20:33:06.000Z,,1,1
NFT NEWS PRO,@nftnewspro,"To make the shift from NFTs to wider licensing and products, Cool Cats has partnered up with Creative Artists Agency (CAA). Other high-profile NFT ventures, like  Bored   Ape   Yacht Club , Cryptopunks, and World of Women, have all made similar moves in recent months.
- #nftnews",2022-03-27T20:30:26.000Z,,,4
#FreeGame,@FreeGameCrypto,"Celebrities who own a  Bored   Ape   Yacht Club  NFT:

Eminem
Jimmy Fallon
Madona
Paris Hilton
Mark Cuban
Steph Curry
Post Malone
Snoop Dogg
Shaq
Steve Aoki
KSI
DJ Khaled
Future
Timbaland
Logan Paul
Meek Mill
Serena Williams
Gwyneth Paltrow
Justin Bieber
Ozzy Osbourne
Colin Kaepernick",2022-03-27T20:18:12.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.16($73409.56) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T20:16:35.000Z,,,1
NFT Whale Alert｜We are hiring,@nftgobot," NFT Big Trade Transfer: [0x1fb934] -> [0xb358dc] NFT:  Bored   Ape   Yacht Club  #3895  https:// 4ca0eda7647a8ab7c2061c2e118a18a936f13d/3895 …  Price: 121 ETH ($384,384.2) Gas: 0.0131 ETH ($41.6) #BAYC   #boredapeyachtclub",2022-03-27T20:13:07.000Z,,,
BloodyGreenCrypto,@GreenCrypto,The Biggest Celebrity NFT Owners in the  Bored   Ape   Yacht Club,2022-03-27T20:03:41.000Z,,,
Crypto News Wire,@CryptoNewsWire1,Celebrity owners of  Bored   Ape   Yacht Club  NFTs,2022-03-27T20:03:18.000Z,,,
DappRadar,@DappRadar,"The founder of  Bored   Ape   Yacht Club  (BAYC), Yuga Labs, released a teaser, Otherside, to reveal its plan for the metaverse:  @yugalabs    @BoredApeYC   Read More:",2022-03-27T20:00:07.000Z,2,5,18
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.16($73522.11) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T19:46:36.000Z,,1,2
NFT Party,@nftpartynews,"NEWS: According to Former Goldman Sachs Exec Raoul Pal, NFTs like the  Bored   Ape   Yacht Club  (BAYC) are the start of a new trend! ",2022-03-27T19:44:07.000Z,,,1
Newsflash,@newsflashooo,"NEWS: According to Former Goldman Sachs Exec Raoul Pal, NFTs like the  Bored   Ape   Yacht Club  (BAYC) are the start of a new trend! ",2022-03-27T19:41:42.000Z,,,6
Hamed Karimi,@hamedkarimi1108,I didn't buy  Bored   Ape   Yacht Club  when that was 5 ETH,2022-03-27T19:31:15.000Z,,,
NFT.News,@daily_nftnews,The latest news from  Bored   Ape   Yacht Club . Follow now and dont miss out:   #NFT   #NFTs   #NFTcommunity   #NFTNews   #NFTGems,2022-03-27T19:21:17.000Z,,3,4
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.16($73481.82) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T19:16:38.000Z,1,6,
Portia Prudhomme,@PrudhommePorti1,Congratulations   To me for selling 1 of my NFTs. I’m so happy that there’s ppl that knows a good deal when they see one. Y spend over 100k for 1  nft when u can spend 100k for Atleast 5 or 6 of my  Bored   ape   yacht club  and also Mutant  Ape   Yacht Club  NFTs in my collection.,2022-03-27T19:13:19.000Z,1,1,1
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T19:11:01.000Z,,2,5
NFT search engine daily auction,@brave0nft,The Biggest Celebrity NFT Owners in the  Bored   Ape   Yacht Club  https:// lebrity-nft-owners-in-the-bored-ape-yacht-club/ …  #tezos   #nft,2022-03-27T19:08:29.000Z,,2,1
NFT Whale Alert,@nftwhalealert,"Mutant  Ape   Yacht Club  9343 bought for Ξ45 ($142,912.35)
Avg Price: Ξ23.13
Rare Traits:
Mouth: M1  Bored  Pipe - 0.96%
Fur: M1 Solid Gold - 0.41%
Clothes: M1 Leather Punk Jacket - 1.21%
Hat: M1 Prussian Helmet - 0.97% https:// 786628fea6478f785a6d7e704777c86a7c6/9343 …",2022-03-27T18:32:57.000Z,1,2,15
⸸🜏𖤐 Rev. Lunar,@rev_lunar, on  @YouTube :  Bored   Ape   Yacht Club : Monkey Business on the Open Sea | Corporate Casket,2022-03-27T18:31:40.000Z,,,
Olaudah Equiano®,@RealOlaudah,The  Bored   Ape   Yacht Club  is an NFT collection created on the Ethereum blockchain that featuring profiles of cartoon primates. OpenSea transactions show that Madonna used Moonpay services to make a purchase.  Ape  #4988 was purchased for 180 Ether (now worth about $570 000).,2022-03-27T18:27:29.000Z,1,1,
Olaudah Equiano®,@RealOlaudah,"Madonna jumps into NFTs with $570 000  Bored   Ape  investment

The “Queen of Pop” announced on Instagram and Twitter late Thursday that she had acquired an NFT from the popular  Bored   Ape   Yacht Club  collection worth more than half-a-million dollars.",2022-03-27T18:25:57.000Z,2,5,12
Diamante Media,@media_diamante,Material Girl: Madonna Becomes the Latest Star to Join the Bored   Ape   Yacht Club     https:// madonna-becomes-the-latest-star-to-join-the-bored-ape-yacht-club/ …      #Diamante   #Blockchain   #DiamCircle,2022-03-27T18:22:15.000Z,,,
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.15($73635.29) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T18:16:39.000Z,,2,3
Trading Academy - Cryptosignals,@byarizkia,Dogecoin (DOGE) Founder Slams Madonna for Misleading About Her  Bored   Ape   Yacht Club  (BAYC) Purchase,2022-03-27T18:11:41.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T18:11:01.000Z,,2,2
The Coin Detective,@acoindetective,The Biggest Celebrity NFT Owners in the  Bored   Ape   Yacht Club  - Decrypt,2022-03-27T18:08:07.000Z,,,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 71.95Ξ (  0.07%)
Goons of Balatroon: 0.17Ξ (  0.65%) Bored   Ape  YC: 107.17Ξ (  4.05%)
Mutant  Ape   Yacht Club : 22.69Ξ (  -1.35%)
CLONE X  X TAKASHI MURAKAMI: 15.0Ξ (  0.13%)",2022-03-27T18:07:01.000Z,1,,
RealDealMcKeel.eth,@RealDealMcKeel,Bored   Ape   Yacht Club  holders be like:,2022-03-27T17:38:13.000Z,,,3
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #8042 sold for 6.005 ETH! ($19063.59)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/8042 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/8042 … Rarity  6389/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T17:37:44.000Z,,,3
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #1701 sold for 6.005 ETH! ($19063.59- BUNDLE!)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/1701 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/1701 … Rarity  2242/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T17:37:44.000Z,2,1,3
CoinJot,@CoinJot,"Madonna Buys $560,000  Bored   Ape   Yacht Club   #NFT",2022-03-27T17:31:44.000Z,1,3,3
Estrujamentes,@estrujamentes,"""Madonna  compró un  #NFT  de  Bored   Ape   Yacht Club , en una transacción valorada en 180 ETH, la chica material indicó que ya se adentró al metaverso""
Fuente:  https:// ?utm_source=ig_web_copy_link …",2022-03-27T17:27:41.000Z,3,7,18
bknight,@7knight13,Would be nice if AMC takes a long look at what  Bored   Ape   Yacht Club  did for its NFT holders,2022-03-27T17:24:12.000Z,,,3
Bread Season,@Bread__Season,@transfernews4ya  be careful for scammers during the   @BoredApeYC   merch drop. There is no  bored   ape   yacht club  support and they will not be reaching out to help you.  #bayc   #mayc,2022-03-27T17:22:04.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #6921 sold for 59.005 ETH! ($187725.00)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/6921 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/6921 … Rarity  6771/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T16:56:23.000Z,,,
AD.Verse(ADVT),@ADVT_official,The Biggest Celebrity NFT Owners in the  Bored   Ape   Yacht Club,2022-03-27T16:53:10.000Z,,,1
NFTPedia,@nft_pedia,The Biggest Celebrity  #NFT  Owners in the  Bored   Ape   Yacht Club   https://  via  @decryptmedia   #NFTs   #NFTNews   #digitalcollectibles   #celbrities   #BAYC,2022-03-27T16:53:06.000Z,1,2,
DailyCrypto,@DailyCrypto_t,The Biggest Celebrity NFT Owners in the  Bored   Ape   Yacht Club  #Bitcoin   #Ethereum   #BTC   #ETH   #Crypto   #CryptoNews,2022-03-27T16:52:56.000Z,1,,1
Reptjar,@Reptjar,"Investing in  #bitcoin  early was the investment opportunity of a lifetime 

Investing in Ethereum early was the investment opportunity of a lifetime

Investing in  Bored   Ape   Yacht Club  early was the investment opportunity of a lifetime. 

Do  Not   Miss    @CBCreepz  

It’s early",2022-03-27T16:51:20.000Z,25,55,168
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T16:50:15.000Z,,,1
Afterlife Labs Le Brief Crypto,@AfterlifeLabs, Les créateurs du  Bored   Ape   Yacht Club   #BAYC  lèvent 450 millions de dollars. Cela porte la valorisation de Yuga Labs à 4 milliards de dollars ,2022-03-27T16:50:00.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ23.0($72966.35) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T16:46:43.000Z,,1,6
CoinXhigh.com,@CoinxHigh,The Biggest Celebrity  #NFT  Owners in the  Bored   Ape   Yacht Club .,2022-03-27T16:45:56.000Z,,,2
Apollo42,@apollo42world,@adidasoriginals  - This famous shoe and apparel company released its own NFT collection called Into The Metaverse. The brand also recently bought a  Bored   Ape   Yacht Club  (BAYC) NFT.  #adidas   #NFTs,2022-03-27T16:26:49.000Z,1,1,4
Mr.C.Smith,@carey1290,im trying to learn and its quite difficult.....is nike x  bored   ape   yacht club  a scam....,2022-03-27T16:26:31.000Z,,,
𝔹𝕖𝕟𝕛𝕪,@ze_benjy,Le roi des NFT derrière  Bored   Ape   Yacht Club  va lancer un “métavers des NFT”,2022-03-27T16:22:03.000Z,,,1
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.99($72706.1) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T16:16:45.000Z,,3,1
:: laurette ::,@GERRYLOV3R,instagram account hacked write paper due tomorrow how to invest in cryptocurrency  bored   ape   yacht club  nft looking for a sugardaddy paypal venmo cashapp math tutor,2022-03-27T16:16:21.000Z,8,2,21
ARossTheBoss,@ARossTheBoss44,That’s the reality. Who is launching NFT’s  on HBAR? Have you seen their interface.  Bored   ape   yacht club  speaks for itself. You think enteorum is going away? Never going to happen. Therefor yes the fees suck but that’s where the market is. I only care about ISO2002 projects,2022-03-27T16:15:06.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T16:11:01.000Z,,1,
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 70.95Ξ (  -1.32%)
Goons of Balatroon: 0.17Ξ (  3.03%) Bored   Ape  YC: 103.69Ξ (  0.67%)
Mutant  Ape   Yacht Club : 22.69Ξ (  -1.35%)
CLONE X  X TAKASHI MURAKAMI: 15.0Ξ (  0.13%)",2022-03-27T16:06:58.000Z,1,,
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-27T16:06:03.000Z,1,3,4
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-27T16:06:02.000Z,1,4,3
laneykins.eth,@laneykins_eth,"Bored   Ape   Yacht Club  is making cheap screen print hoodies and shirts, meanwhile there's a company right now that's gonna have thermal reactive duffel bags and printed fleece ready to go immediately after mint. Weird.",2022-03-27T16:02:12.000Z,,1,4
BeInCrypto | BR-PT,@BeInCrypto_BR," Intitulado como “ Ape  Drops 03: An 8th”, o projeto conta com oito faixas musicais que fazem referências ao  Bored   Ape   Yacht Club  ( #BAYC ) e a  #ApeCoin  ( #APE  ), contando com a participação do também rapper Wiz Khalifa.  #BeInCrypto   Saiba mais:  https://",2022-03-27T16:00:15.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #8599 sold for 108.99 ETH! ($342973.00)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/8599 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/8599 … Rarity  3634/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T15:18:29.000Z,1,2,1
NFT Alerts by Moby.gg,@MobyAlerts," Most popular NFT mints this hour: 

1) 1863x Louis Vuitton 
2) 945x  Bored   Ape   Yacht Club  X COLORPENCIL 
3) 749x Shonen Junk",2022-03-27T15:16:54.000Z,,,
BAYC Bot,@TheBAYCBot,The Current Floor Price for  Bored   Ape   Yacht Club  is Ξ22.8($71624.83) #NFTCommunity   #NFTs   #BAYC    @BoredApeYC    @yugalabs Follow  @ShellMechanic  for more!,2022-03-27T15:16:48.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T15:11:01.000Z,,,1
sonuoso.eth,@Sonuoso,"Why did you pick "" Bored   Ape   Yacht Club "" for your project's name?   @BoredApeYC    @yugalabs",2022-03-27T15:09:32.000Z,,,
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ103.69  Bored   Ape   Yacht Club  (#4949)
Ξ25.9   Mutant  Ape   Yacht Club  (#4758)
Ξ23.5   Mutant  Ape   Yacht Club  (#3872) #NewNFT   #NFTNew   #NFTgaming   #Mexico",2022-03-27T15:09:03.000Z,1,,
taban horany,@HoranyTaban,Bored   Ape   Yacht Club ’s New Metaverse Shows NFTs Evolve,2022-03-27T15:03:57.000Z,1,,
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-27T15:03:02.000Z,2,1,6
Bored Ape Yacht Club,@BoredApeSaleBot,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-27T15:03:02.000Z,1,1,6
Hidden Society,@ahiddensociety,"The newest celebrity to join the  Bored   Ape   Yacht Club ,  @Madonna , was gifted  Bored   Ape  #4988 by MoonPay. The  ape  was purchased for 180 ETH, equivalent to $462k at the time! ",2022-03-27T15:00:13.000Z,2,6,31
NftBossAlert,@nftbossalert,"Collection:  Bored   Ape   Yacht Club  Bored   Ape   Yacht Club  was bought
Price: 103.69 ETH ($325863.45) 
Seller: BlueChips4Life
Buyer: Bitrox https:// 0eda7647a8ab7c2061c2e118a18a936f13d/4949 …  #BAYC   #NFTSales   #NFTWhale",2022-03-27T14:14:05.000Z,,,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #5724 sold for 25.005 ETH! ($78774.50)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/5724 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/5724 … Rarity  7049/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T14:14:02.000Z,,3,2
NFT Monitor,@NFT_Monitor,  Bored   Ape   Yacht Club  |  #BAYC   #NFT #4949 sold for 103.69 ETH (325.86K $)   https:// 0eda7647a8ab7c2061c2e118a18a936f13d/4949 …,2022-03-27T14:13:59.000Z,,4,3
nanocube.io | NFT alerts #2,@nanocubealerts2,"Bored   Ape   Yacht Club  #4949 sold for 103.69 ETH! ($326659.79)

-  https:// 0eda7647a8ab7c2061c2e118a18a936f13d/4949 … -  https:// bc4ca0eda7647a8ab7c2061c2e118a18a936f13d/4949 … Rarity  9263/10000 #boredape    #bayc   #nft   #nanocube",2022-03-27T14:13:43.000Z,,2,2
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T14:11:01.000Z,,,2
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 70.95Ξ (  -1.32%)
Goons of Balatroon: 0.18Ξ (  9.09%) Bored   Ape  YC: 103.69Ξ (  0.67%)
Mutant  Ape   Yacht Club : 22.69Ξ (  -1.35%)
CLONE X  X TAKASHI MURAKAMI: 15.0Ξ (  0.13%)",2022-03-27T14:06:59.000Z,1,,
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-27T14:06:03.000Z,,4,5
Mole Protocol,@MoleProtocol,"The creator of  Bored   Ape   Yacht Club  Yuga Labs announced the launch of the project in partnership with the game company Animoca Brands. However, users are unhappy that they need to go through KYC.",2022-03-27T13:15:01.000Z,1,,1
🆃🅷🅴 ꕔ🆂🅸ꕔ🅽 🅼🅸🅽🆃,@asian_mint,"Let's see how the AM fam did last week!
1.  Bored   Ape   Yacht Club  (-1.21 ETH)  2. Mutant  Ape   Yacht Club  (+1.84 ETH)  3.  Bored   Ape  Kennel Club (-0.14 ETH)  4. CryptoPunks (-0.5 ETH)  5. Azuki (+6.12 ETH) ",2022-03-27T13:13:50.000Z,1,2,16
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Bored   Ape   Yacht Club  stats. #boredapeyachtclub   #opensea,2022-03-27T13:11:00.000Z,1,,
BotRocket.io,@botrocket_io,Bored   Ape   Yacht Club  recent sales stats. #NFT   #BAYC   #BoredApeYC   #NFTCommunity   #NFTProject   #NFTdrop   #NFTCollection   #NFTartist,2022-03-27T13:09:03.000Z,1,2,3
